id,pos,gloss,persian_gloss,checked
73873,adjective,"deeply affected or marked by mental or physical pain or injury; ""Could her scarred mind ever be free of fear?""; ""a face scarred by anxiety""; ""the fire left her arm badly scarred""","به شدت تحت تأثیر قرار گرفته یا با درد یا آسیب روحی یا جسمی مشخص شده است.""آیا ذهن زخم خورده او هرگز می تواند بدون ترس باشد؟""؛""چهره ای که از اضطراب زخم شده است""؛""آتش بازوی او را به شدت زخم کرد""",1
73878,noun,a market in which more people want to sell than want to buy,بازاری که افراد بیشتری در آن قصد فروش دارند تا اینکه بخواهند خرید کنند,1
73877,verb,"make available for sale; ""The stores are offering specials on sweaters this week""","برای فروش در دسترس قرار دهید""فروشگاه ها این هفته محصولات ویژه ژاکت را ارائه می دهند""",1
73880,noun,a market in which more people want to buy than want to sell,بازاری که افراد بیشتری در آن قصد خرید دارند تا اینکه بخواهند بفروشند,1
73882,noun,a market characterized by falling prices for securities,بازاری که با کاهش قیمت اوراق بهادار مشخص می شود,1
73879,noun,an unofficial market in which goods are bought and sold at prices lower than the official price set by a regulatory agency,یک بازار غیر رسمی که در آن کالا با قیمت کمتر از قیمت رسمی تعیین شده توسط یک آژانس نظارتی خرید و فروش می شود,1
73883,noun,a market characterized by rising prices for securities,بازاری که با افزایش قیمت اوراق بهادار مشخص می شود,1
73881,noun,the market in which workers compete for jobs and employers compete for workers,بازاری که در آن کارگران برای شغل و کارفرمایان برای کارگر رقابت می کنند,1
73884,noun,used to allude to the securities industry of Great Britain,برای کنایه از صنعت اوراق بهادار بریتانیا استفاده می شد,1
73886,noun,a market for short-term debt instruments,بازار ابزارهای بدهی کوتاه مدت,1
73885,noun,used to allude to the securities industry of the United States,برای کنایه از صنعت اوراق بهادار ایالات متحده استفاده می شود,1
73888,noun,marketing research that yields information about the marketplace,تحقیقات بازاریابی که اطلاعاتی راجع به بازار ارائه می دهد,1
73887,noun,research that gathers and analyzes information about the moving of good or services from producer to consumer,تحقیقاتی که اطلاعات مربوط به انتقال کالاها یا خدمات از تولیدکننده به مصرف کننده را جمع آوری و تحلیل می کند,1
73889,noun,marketing research that yields information about desired characteristics of the product or service,تحقیقات بازاریابی که اطلاعاتی راجع به مشخصات مطلوب محصول یا خدمات ارائه می دهد,1
73891,noun,the price at which buyers and sellers trade the item in an open marketplace,قیمتی که در آن خریداران و فروشندگان کالا را در بازار آزاد معامله می کنند,1
73892,adjective,"being in demand by especially employers; ""marketable skills""","به خصوص مورد درخواست کارفرمایان.""مهارت های قابل فروش""",1
73890,noun,marketing research that yields information about the motives and needs of different classes of consumers,تحقیقات بازاریابی که اطلاعاتی را درباره انگیزه ها و نیازهای طبقات مختلف مصرف کنندگان ارائه می دهد,1
73893,adjective,"capable of being sold; fit for sale; ""saleable at a low price""","قابلیت فروشمناسب برای فروش؛""قابل فروش با قیمت پایین""",1
73894,adjective,"fit to be offered for sale; ""marketable produce""","مناسب برای فروش""محصولات قابل فروش""",1
73896,noun,a sale of property at a price agreed on by the seller and buyer without an intervening agency,فروش املاک به قیمتی که فروشنده و خریدار توافق کرده اند بدون آژانس مداخله گر,1
73899,noun,the selling of goods to consumers; usually in small quantities and not for resale,فروش کالا به مصرف کنندگان ؛معمولاً در مقادیر کم و نه برای فروش مجدد,1
73897,noun,"the act of making of transporting alcoholic liquor for sale illegally; ""the Prohibition amendment made bootlegging profitable""","عمل ساختن مشروبات الکلی برای فروش غیرقانونی""اصلاحیه ممنوعیت ، بوت بلاگینگ را سودآور کرد""",1
73898,noun,"the act of selling illegally or without permission; ""the bootlegging of video tapes is common in the Orient""","عمل فروش غیرقانونی یا بدون اجازه ؛""راه اندازی نوارهای ویدئویی در مشرق زمین رایج است""",1
73895,noun,a deceptive way of selling that involves advertising a product at a very low price in order to attract customers who are then persuaded to switch to a more expensive product,یک روش فریبنده فروش که شامل تبلیغ یک محصول با قیمت بسیار پایین به منظور جلب مشتریانی است که سپس ترغیب می شوند به کالای گران تر روی بیاورند,1
73900,noun,the selling of goods to merchants; usually in large quantities for resale to consumers,فروش کالا به بازرگانان ؛معمولا در مقادیر زیاد برای فروش مجدد به مصرف کنندگان,1
73903,noun,a method of selling in which the price is reduced until a buyer is found,روشی برای فروش که در آن قیمت تا زمان یافتن خریدار کاهش می یابد,1
73904,noun,the activities involved in selling commodities directly to consumers,فعالیت های مربوط به فروش مستقیم کالا به مصرف کنندگان,1
73901,noun,"a particular instance of selling; ""he has just made his first sale""; ""they had to complete the sale before the banks closed""","یک نمونه خاص از فروش ؛""او فقط اولین فروش خود را انجام داده است""؛""آنها باید فروش را قبل از بسته شدن بانک ها به اتمام برسانند""",1
73905,noun,the use of the telephone as an interactive medium for promotion and sales,استفاده از تلفن به عنوان یک رسانه تعاملی برای تبلیغ و فروش,1
